RE_FOUR;FO_DESI;RE_ARTI;RE_DESI;RE_CODE;RE_QMOU;AR_UNIT;LA_DECH;RE_DMOU;XECART;NC;Alertes;Gravité;Réaction;Incident
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116459;26900;U;21/03/2014;21/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116458;100000;U;21/03/2014;21/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116461;9000;U;21/03/2014;21/03/2014;0;;;;;0
123;PRECI-DECTA;C785114-0001;SPACER;116464;19480;U;21/03/2014;21/03/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116457;52400;U;26/03/2014;21/03/2014;-5;;;;;0
159;SPO-MB'TEC SITE 1;Y807677-0001A;CAM PIN;116462;26160;U;27/03/2014;21/03/2014;-6;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116460;37100;U;28/03/2014;21/03/2014;-7;;;;;0
123;PRECI-DECTA;C785119-0001;SPACER;116465;57000;U;25/04/2014;21/03/2014;-35;;;;;0
1934;SEBIR;A21701800;C4C (1.0303)  Ï 18.00;116429;6316;KG;05/02/2014;20/03/2014;43;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116400;302600;U;18/02/2014;20/03/2014;0;;;;;0
228;LÜLING;A21701800;C4C (1.0303)  Ï 18.00;116418;3961;KG;04/03/2014;20/03/2014;0;;;;;0
228;LÜLING;A21701800;C4C (1.0303)  Ï 18.00;116425;3933;KG;04/03/2014;20/03/2014;0;;;;;0
1934;SEBIR;A20550650;35B2 Ï 6.50;116440;2089;KG;04/03/2014;20/03/2014;0;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116400;;U;04/03/2014;20/03/2014;0;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116413;979;KG;05/03/2014;20/03/2014;15;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116414;4028;KG;05/03/2014;20/03/2014;15;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116415;2058;KG;05/03/2014;20/03/2014;15;;;;;0
1934;SEBIR;A20300950;20MNB4 Ï 9.50;116441;4925;KG;05/03/2014;20/03/2014;15;;;;;0
1934;SEBIR;A21401850;C10C  Ï 18.50 K;116438;4162;KG;05/03/2014;20/03/2014;15;;;;;0
1934;SEBIR;A21401850;C10C  Ï 18.50 K;116439;16687;KG;05/03/2014;20/03/2014;0;;;;;0
1934;SEBIR;A21701800;C4C (1.0303)  Ï 18.00;116434;12428;KG;05/03/2014;20/03/2014;0;;;;;0
228;LÜLING;A20801250;42CRMO4 Ï 12.50;116417;10024;KG;06/03/2014;20/03/2014;0;;;;;0
1934;SEBIR;A20310880;20MNB4 Ï8.80;116442;3864;KG;06/03/2014;20/03/2014;0;;;;;0
230;SASA TREFIL'ALU;A00201066;6082 Ï 10.66;116401;1967;KG;14/03/2014;20/03/2014;6;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116405;100000;U;20/03/2014;20/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116406;100000;U;20/03/2014;20/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116407;100000;U;20/03/2014;20/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116408;100000;U;20/03/2014;20/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116403;9000;U;20/03/2014;20/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116404;9000;U;20/03/2014;20/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116411;9000;U;20/03/2014;20/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116412;9000;U;20/03/2014;20/03/2014;0;;;;;0
2000;HACER TTM;C2NRM109A;RIVET;116402;380;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116419;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116420;21300;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116421;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116422;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116423;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116424;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116426;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116427;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116428;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116430;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116431;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116432;37100;U;20/03/2014;20/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116433;37100;U;20/03/2014;20/03/2014;0;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116443;;U;20/03/2014;20/03/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116416;52400;U;21/03/2014;20/03/2014;-1;;;;;0
1301;HACER TS;C247H164A;BOLT-SHOULDER;116410;118000;U;22/03/2014;20/03/2014;-2;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116444;661900;U;22/03/2014;20/03/2014;-2;;;;;0
158;METAL-X;C4256P018A;JAMBE STATOR;116445;1000;U;22/03/2014;20/03/2014;-2;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116435;37100;U;24/03/2014;20/03/2014;-4;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116436;37100;U;24/03/2014;20/03/2014;-4;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116437;37100;U;24/03/2014;20/03/2014;-4;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116409;19200;U;28/03/2014;20/03/2014;-8;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116398;37100;U;19/03/2014;19/03/2014;0;;;;;0
1301;HACER TS;C554595100A;WELDING STUD 18 MM;116397;250000;U;19/03/2014;19/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116393;9000;U;19/03/2014;19/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116394;9000;U;19/03/2014;19/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116395;9000;U;19/03/2014;19/03/2014;0;;;;;0
2000;HACER TTM;B54311210000A;WELLE D11X86.5;116396;9000;U;19/03/2014;19/03/2014;0;;;;;0
2000;HACER TTM;C16970A;AXE SERTI AVEC ADPP;116392;245500;U;19/03/2014;19/03/2014;0;;;;;0
2014;TREMPELEC;C61393K01A;VIS REGLAGE TALON;116390;448;U;19/03/2014;19/03/2014;0;;;;;0
2014;TREMPELEC;C61393K01A;VIS REGLAGE TALON;116391;332;U;19/03/2014;19/03/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116399;37100;U;21/03/2014;19/03/2014;-2;;;;;0
123;PRECI-DECTA;E821979-0007;PIN;116387;100;U;03/02/2014;17/03/2014;42;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116388;842667;U;13/03/2014;17/03/2014;0;;;;;0
123;PRECI-DECTA;C805457-0006;SPACER;116385;6600;U;06/03/2014;13/03/2014;7;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116386;276000;U;07/03/2014;13/03/2014;0;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116384;276000;U;07/03/2014;12/03/2014;0;;;;;0
123;PRECI-DECTA;C809205-0002A;PAD;116377;5715;U;27/01/2014;10/03/2014;42;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116375;661900;U;18/02/2014;10/03/2014;0;;;;;0
123;PRECI-DECTA;C810504-0004;SPACER;116378;9600;U;17/03/2014;10/03/2014;-7;;;;;0
123;PRECI-DECTA;C785114-0002;SPACER;116380;3800;U;21/03/2014;10/03/2014;-11;;;;;0
123;PRECI-DECTA;C784975-0002;SPACER;116379;15000;U;25/03/2014;10/03/2014;-15;;;;;0
123;PRECI-DECTA;C785119-0001;SPACER;116381;7800;U;25/03/2014;10/03/2014;-15;;;;;0
123;PRECI-DECTA;C784975-0002;SPACER;116379;5000;U;23/04/2014;10/03/2014;-44;;;;;0
123;PRECI-DECTA;C785119-0001;SPACER;116381;12200;U;25/04/2014;10/03/2014;-46;;;;;0
123;PRECI-DECTA;C784975-0002;SPACER;116379;2300;U;21/05/2014;10/03/2014;-72;;;;;0
123;PRECI-DECTA;C805457-0006;SPACER;116374;4720;U;06/03/2014;07/03/2014;1;;;;;0
2000;HACER TTM;B5760127-BILLEA;BILLE Ï 5.61;116373;842900;U;10/03/2014;07/03/2014;-3;;;;;0
175;BODYCOTE CHANTELOUP;C779890-0001;STEPPED PAD (2 parties);116362;20000;U;06/03/2014;06/03/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C779890-0001;STEPPED PAD (2 parties);116363;30000;U;06/03/2014;06/03/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C799345-0001A;STOP PIN;116364;170000;U;06/03/2014;06/03/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116366;37100;U;06/03/2014;06/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116365;64339;U;06/03/2014;06/03/2014;0;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116368;2000;U;07/03/2014;06/03/2014;-1;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116369;2000;U;07/03/2014;06/03/2014;-1;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116369;2000;U;07/03/2014;06/03/2014;-1;;;;;0
158;METAL-X;C16970A;AXE SERTI AVEC ADPP;116370;21531;U;12/03/2014;06/03/2014;-6;;1;;;1
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116367;37100;U;14/03/2014;06/03/2014;-8;;;;;0
158;METAL-X;C5012923A;BOLT-SHOULDER;116371;1324;U;14/03/2014;06/03/2014;-8;;1;;;1
159;SPO-MB'TEC SITE 1;Y807677-0001A;CAM PIN;116372;27623;U;27/03/2014;06/03/2014;-21;;;;;0
176;HPO HUNGARY KFT;C784975-0001;SPACER;116347;40372;U;14/01/2014;05/03/2014;0;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116346;320700;U;21/01/2014;05/03/2014;0;;;;;0
228;LÜLING;A20801070;42CRMO4 Ï 10.70;116355;2195;KG;05/02/2014;05/03/2014;0;;;;;0
228;LÜLING;A20801070;42CRMO4 Ï 10.70;116356;4960;KG;05/02/2014;05/03/2014;0;;;;;0
228;LÜLING;A20550720;35B2 Ï7.20;116354;3889;KG;06/02/2014;05/03/2014;0;;;;;0
228;LÜLING;A20801250;42CRMO4 Ï 12.50;116357;7531;KG;06/02/2014;05/03/2014;0;;;;;0
228;LÜLING;A20801250;42CRMO4 Ï 12.50;116358;2481;KG;06/02/2014;05/03/2014;0;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116346;335500;U;18/02/2014;05/03/2014;0;;;;;0
2003;TRAFILTECNO;A21400410;FR10  Ï 4.10 GK;116348;508;KG;19/02/2014;05/03/2014;14;;1;;;1
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116359;1002;KG;05/03/2014;05/03/2014;0;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116360;2011;KG;05/03/2014;05/03/2014;0;;;;;0
138;CONSTELLIUM;A00201065;6082 Ï 10.65;116361;5060;KG;05/03/2014;05/03/2014;0;;;;;0
1301;HACER TS;C554595100A;WELDING STUD 18 MM;116343;248000;U;05/03/2014;05/03/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116342;100000;U;05/03/2014;05/03/2014;0;;;;;0
182;HAGENER FEINSTAHL GMB;A10100690;X3CRNICU18-9-4 Ï 6.90;116340;2029;KG;05/03/2014;05/03/2014;0;;;;;0
181;Metall Service Plus;A30300392;CUZN36  Ï 3.92;116352;1564;KG;05/03/2014;05/03/2014;0;;;;;0
2003;TRAFILTECNO;A21400523CLAIR;FR10  Ï 5.23  FIL CLAIR;116349;14375;KG;05/03/2014;05/03/2014;0;;;;;0
2003;TRAFILTECNO;A21400581;C10C  Ï 5.81;116350;959;KG;05/03/2014;05/03/2014;0;;;;;0
2003;TRAFILTECNO;A21400784;FR10  Ï 7.84;116351;2859;KG;05/03/2014;05/03/2014;0;;;;;0
228;LÜLING;Y20310680;20MNB4  Ï 6.80;116353;3549;KG;06/03/2014;05/03/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116345;43600;U;07/03/2014;05/03/2014;-2;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116341;37100;U;07/03/2014;05/03/2014;-2;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116344;2000;U;07/03/2014;05/03/2014;-2;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116344;2000;U;07/03/2014;05/03/2014;-2;;;;;0
176;HPO HUNGARY KFT;C805457-0002;SPACER;116328;104469;U;12/02/2014;04/03/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116339;8700;U;04/03/2014;04/03/2014;0;;;;;0
139;HACER STTS;C5012923A;BOLT-SHOULDER;116332;1324;U;04/03/2014;04/03/2014;0;;;;;0
1914;HACER STTS;C16970A;AXE SERTI AVEC ADPP;116327;21531;U;04/03/2014;04/03/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116330;37100;U;04/03/2014;04/03/2014;0;;;;;0
2000;HACER TTM;B5760127-BILLEA;BILLE Ï 5.61;116326;552000;U;04/03/2014;04/03/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116337;52400;U;07/03/2014;04/03/2014;-3;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116338;52400;U;07/03/2014;04/03/2014;-3;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116329;37100;U;07/03/2014;04/03/2014;-3;;;;;0
158;METAL-X;C8912019624A;VIS ETAGEE;116331;180142;U;07/03/2014;04/03/2014;-3;;;;;0
123;PRECI-DECTA;C805457-0001;SPACER;116335;5000;U;12/03/2014;04/03/2014;-8;;;;;0
123;PRECI-DECTA;C810504-0004;SPACER;116336;10000;U;17/03/2014;04/03/2014;-13;;;;;0
123;PRECI-DECTA;C785114-0002;SPACER;116333;28860;U;21/03/2014;04/03/2014;-17;;;;;0
123;PRECI-DECTA;C785119-0001;SPACER;116334;20000;U;25/03/2014;04/03/2014;-21;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116317;37100;U;03/03/2014;03/03/2014;0;;;;;0
1301;HACER TS;C576045300A;STUD WELDING 15 MM;116316;317842;U;03/03/2014;03/03/2014;0;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116319;4500;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116320;37100;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116321;37100;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116322;37100;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116323;37100;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116324;37100;U;03/03/2014;03/03/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116325;37100;U;03/03/2014;03/03/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116318;37100;U;05/03/2014;03/03/2014;-2;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116315;842900;U;21/01/2014;28/02/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116314;17400;U;28/02/2014;28/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116308;100000;U;03/03/2014;28/02/2014;-3;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116309;100000;U;03/03/2014;28/02/2014;-3;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116310;37100;U;05/03/2014;28/02/2014;-5;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116312;52400;U;07/03/2014;28/02/2014;6;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116313;52400;U;07/03/2014;28/02/2014;0;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116311;2000;U;07/03/2014;28/02/2014;-7;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116311;2000;U;07/03/2014;28/02/2014;-7;;;;;0
2000;HACER TTM;C12001210004A;WELLE B2 Ï21.2x20.5 Ï16x62/133;116311;2000;U;07/03/2014;28/02/2014;-7;;;;;0
175;BODYCOTE CHANTELOUP;C779890-0001;STEPPED PAD (2 parties);116306;75000;U;27/02/2014;27/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C779890-0001;STEPPED PAD (2 parties);116307;60000;U;27/02/2014;27/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C801986-0001A;PAD;116305;120000;U;27/02/2014;27/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C809205-0002A;PAD;116304;10500;U;27/02/2014;27/02/2014;0;;;;;0
1301;HACER TS;C576045300A;STUD WELDING 15 MM;116302;319087;U;27/02/2014;27/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116299;97007;U;27/02/2014;27/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116300;103242;U;27/02/2014;27/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116301;100000;U;27/02/2014;27/02/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116303;37100;U;05/03/2014;27/02/2014;-6;;;;;0
123;PRECI-DECTA;C809204-0001A;ROLLER;116297;2220;U;21/01/2014;26/02/2014;36;;;;;0
123;PRECI-DECTA;C810504-0012A;SPACER;116296;17035;U;02/02/2014;26/02/2014;24;;;;;0
1934;SEBIR;A21701800;C4C (1.0303)  Ï 18.00;116289;2068;KG;05/02/2014;26/02/2014;21;;;;;0
123;PRECI-DECTA;C809204-0001A;ROLLER;116298;530;U;21/02/2014;26/02/2014;5;;;;;0
1301;HACER TS;C4256P018A;JAMBE STATOR;116291;804;U;26/02/2014;26/02/2014;0;;;;;0
2000;HACER TTM;C12001210003A;WELLE B2 Ï21.2x20.5 Ï16x62/142;116285;2000;U;26/02/2014;26/02/2014;0;;1;;;1
158;METAL-X;BP6224086A;BILLE Ï5.44+/-0.03;116293;186;U;26/02/2014;26/02/2014;0;;;;;0
158;METAL-X;C16970A;AXE SERTI AVEC ADPP;116292;172847;U;26/02/2014;26/02/2014;0;;;;;0
158;METAL-X;B5760127-BILLEA;BILLE Ï 5.61;116290;284000;U;27/02/2014;26/02/2014;-1;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116288;52400;U;28/02/2014;26/02/2014;-2;;;;;0
1301;HACER TS;C42817-800A;EB. DE CORPS DE VALVE TG1B-VW;116287;37004;U;28/02/2014;26/02/2014;-2;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116286;4500;U;28/02/2014;26/02/2014;-2;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116286;3000;U;28/02/2014;26/02/2014;-2;;;;;0
123;PRECI-DECTA;C785119-0001;SPACER;116294;32200;U;25/03/2014;26/02/2014;-27;;;;;0
123;PRECI-DECTA;C784975-0002;SPACER;116295;7300;U;21/04/2014;26/02/2014;-54;;;;;0
123;PRECI-DECTA;C784975-0002;SPACER;116295;12700;U;21/05/2014;26/02/2014;-84;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116283;552000;U;21/01/2014;25/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116277;91272;U;25/02/2014;25/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116278;100000;U;25/02/2014;25/02/2014;0;;;;;0
1301;HACER TS;C576045400A;STUD WELDING 21 MM;116279;100000;U;25/02/2014;25/02/2014;0;;;;;0
2000;HACER TTM;B5760127-BILLEA;BILLE Ï 5.61;116284;284400;U;25/02/2014;25/02/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116281;52400;U;26/02/2014;25/02/2014;-1;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116282;52400;U;26/02/2014;25/02/2014;-1;;;;;0
1301;HACER TS;C42817-800A;EB. DE CORPS DE VALVE TG1B-VW;116275;37004;U;28/02/2014;25/02/2014;-3;;;;;0
1301;HACER TS;C42817-800A;EB. DE CORPS DE VALVE TG1B-VW;116276;37004;U;28/02/2014;25/02/2014;-3;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116280;4500;U;28/02/2014;25/02/2014;-3;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116280;4500;U;28/02/2014;25/02/2014;-3;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116280;4500;U;28/02/2014;25/02/2014;-3;;;;;0
149;V.G.INDUSTRIE;B5760127-BILLEA;BILLE Ï 5.61;116262;284400;U;21/01/2014;24/02/2014;0;;;;;0
159;SPO-MB'TEC SITE 1;B779890RNO-0001;STEPPED PAD  (rondelle);116268;200000;U;20/02/2014;24/02/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116265;37100;U;24/02/2014;24/02/2014;0;;;;;0
1301;HACER TS;C554578900A;ENDBOLT;116264;98802;U;24/02/2014;24/02/2014;0;;;;;0
1301;HACER TS;C554595100A;WELDING STUD 18 MM;116263;249333;U;24/02/2014;24/02/2014;0;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116267;2000;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116269;37100;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116270;37100;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116271;37100;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116272;37100;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116273;37100;U;24/02/2014;24/02/2014;0;;;;;0
176;HPO HUNGARY KFT;C43173-820A;CORPS DE VALVE TG1C-S;116274;37100;U;24/02/2014;24/02/2014;0;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116266;4500;U;28/02/2014;24/02/2014;-4;;1;;;1
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116266;4500;U;28/02/2014;24/02/2014;-4;;;;;0
2000;HACER TTM;C0036A;EBAUCHE SHAFT LG85.22 X Ï8.65;116266;4500;U;28/02/2014;24/02/2014;-4;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116260;4500;U;21/02/2014;21/02/2014;0;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116260;4500;U;21/02/2014;21/02/2014;0;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116260;4500;U;21/02/2014;21/02/2014;0;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116260;4500;U;21/02/2014;21/02/2014;0;;;;;0
1301;HACER TS;C43173-820A;CORPS DE VALVE TG1C-S;116259;37100;U;26/02/2014;21/02/2014;-5;;;;;0
159;SPO-MB'TEC SITE 1;Y807677-0001A;CAM PIN;116261;28010;U;27/03/2014;21/02/2014;-34;;;;;0
2003;TRAFILTECNO;A21400410;FR10  Ï 4.10 GK;116258;4222;KG;19/02/2014;20/02/2014;1;;1;;;1
175;BODYCOTE CHANTELOUP;C778298-0001;PIN;116249;80000;U;20/02/2014;20/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C779890-0001;STEPPED PAD (2 parties);116250;120000;U;20/02/2014;20/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;C801986-0001A;PAD;116251;80000;U;20/02/2014;20/02/2014;0;;;;;0
175;BODYCOTE CHANTELOUP;Y807677-0001A;CAM PIN;116252;42000;U;20/02/2014;20/02/2014;0;;;;;0
178;BODYCOTE CHASSIEU;C43418-820BA;EBAUCHE GENGAMMA Ï10.35 LG+0.8;116257;52400;U;20/02/2014;20/02/2014;0;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116253;4500;U;21/02/2014;20/02/2014;-1;;;;;0
2000;HACER TTM;B53041210006A;WELLE D15X100.5;116253;4500;U;21/02/2014;20/02/2014;-1;;;;;0
